TransactionID,CustomerID,Age,Gender,Marital Status,Income,Date,ProductID,Product Name,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude
TR67843,320,30,0,Married,"3,72",2022-11-23,P1,Choco Bar,8800,7,61600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR9042,320,30,0,Married,"3,72",2022-01-22,P5,Thai Tea,4200,3,12600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR34339,320,30,0,Married,"3,72",2022-10-18,P2,Ginger Candy ,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR94623,320,30,0,Married,"3,72",2022-09-06,P6,Cashew,18000,4,72000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR94664,320,30,0,Married,"3,72",2022-09-17,P9,Yoghurt,10000,3,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR45253,320,30,0,Married,"3,72",2022-12-09,P7,Coffee Candy,9400,4,37600,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR96075,63,58,0,Married,"10,78",2022-03-06,P8,Oat,16000,3,48000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR75221,63,58,0,Married,"10,78",2022-09-24,P7,Coffee Candy,9400,5,47000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR26836,63,58,0,Married,"10,78",2022-11-15,P6,Cashew,18000,1,18000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR35672,63,58,0,Married,"10,78",2022-07-01,P10,Cheese Stick,15000,3,45000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR75000,63,58,0,Married,"10,78",2022-11-01,P7,Coffee Candy,9400,4,37600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR98702,63,58,0,Married,"10,78",2022-05-28,P10,Cheese Stick,15000,4,60000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR28621,63,58,0,Married,"10,78",2022-02-06,P8,Oat,16000,3,48000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR38719,63,58,0,Married,"10,78",2022-09-27,P1,Choco Bar,8800,6,52800,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR96504,63,58,0,Married,"10,78",2022-07-20,P3,Crackers,7500,2,15000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR32248,63,58,0,Married,"10,78",2022-02-03,P3,Crackers,7500,1,7500,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR69674,63,58,0,Married,"10,78",2022-07-18,P7,Coffee Candy,9400,3,28200,13,Buana,Buana,General Trade,-1.26916,116.825264
TR79756,63,58,0,Married,"10,78",2022-02-18,P5,Thai Tea,4200,5,21000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR81428,63,58,0,Married,"10,78",2022-08-11,P10,Cheese Stick,15000,3,45000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR43355,63,58,0,Married,"10,78",2022-12-01,P7,Coffee Candy,9400,5,47000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR44238,63,58,0,Married,"10,78",2022-10-28,P2,Ginger Candy ,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR75956,63,58,0,Married,"10,78",2022-08-14,P4,Potato Chip,12000,1,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR71011,63,58,0,Married,"10,78",2022-12-28,P4,Potato Chip,12000,1,12000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR96565,407,53,1,Married,"9,27",2022-01-26,P2,Ginger Candy ,3200,3,9600,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR14282,407,53,1,Married,"9,27",2022-05-23,P10,Cheese Stick,15000,1,15000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR55015,407,53,1,Married,"9,27",2022-11-16,P2,Ginger Candy ,3200,3,9600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR98640,407,53,1,Married,"9,27",2022-06-28,P10,Cheese Stick,15000,5,75000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR47673,407,53,1,Married,"9,27",2022-12-28,P7,Coffee Candy,9400,4,37600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR56955,407,53,1,Married,"9,27",2022-03-17,P5,Thai Tea,4200,4,16800,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR40274,407,53,1,Married,"9,27",2022-12-22,P7,Coffee Candy,9400,2,18800,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR88500,407,53,1,Married,"9,27",2022-12-15,P10,Cheese Stick,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR99028,407,53,1,Married,"9,27",2022-02-10,P8,Oat,16000,1,16000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR96662,243,38,0,Married,"3,34",2022-08-04,P10,Cheese Stick,15000,1,15000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR37381,243,38,0,Married,"3,34",2022-01-04,P10,Cheese Stick,15000,2,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR32730,243,38,0,Married,"3,34",2022-01-21,P6,Cashew,18000,1,18000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR91764,243,38,0,Married,"3,34",2022-12-01,P3,Crackers,7500,3,22500,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR25297,243,38,0,Married,"3,34",2022-12-29,P8,Oat,16000,2,32000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR65088,243,38,0,Married,"3,34",2022-12-26,P8,Oat,16000,3,48000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR29805,243,38,0,Married,"3,34",2022-09-06,P4,Potato Chip,12000,2,24000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR13113,243,38,0,Married,"3,34",2022-03-23,P10,Cheese Stick,15000,4,60000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR49377,243,38,0,Married,"3,34",2022-03-17,P2,Ginger Candy ,3200,6,19200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR54423,243,38,0,Married,"3,34",2022-12-31,P10,Cheese Stick,15000,5,75000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR80719,243,38,0,Married,"3,34",2022-03-31,P7,Coffee Candy,9400,3,28200,13,Buana,Buana,General Trade,-1.26916,116.825264
TR20045,243,38,0,Married,"3,34",2022-01-20,P3,Crackers,7500,1,7500,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR67563,243,38,0,Married,"3,34",2022-08-16,P10,Cheese Stick,15000,4,60000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR9732,306,49,0,Married,"16,52",2022-04-12,P9,Yoghurt,10000,3,30000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR55516,306,49,0,Married,"16,52",2022-02-16,P4,Potato Chip,12000,2,24000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR64402,306,49,0,Married,"16,52",2022-09-18,P3,Crackers,7500,1,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR83259,306,49,0,Married,"16,52",2022-04-24,P7,Coffee Candy,9400,5,47000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR11078,306,49,0,Married,"16,52",2022-08-16,P5,Thai Tea,4200,4,16800,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR67252,306,49,0,Married,"16,52",2022-06-25,P10,Cheese Stick,15000,5,75000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR29286,306,49,0,Married,"16,52",2022-02-04,P6,Cashew,18000,2,36000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR71922,306,49,0,Married,"16,52",2022-08-24,P3,Crackers,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR1310,306,49,0,Married,"16,52",2022-07-12,P6,Cashew,18000,2,36000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR30375,306,49,0,Married,"16,52",2022-08-15,P10,Cheese Stick,15000,4,60000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR25694,306,49,0,Married,"16,52",2022-11-11,P5,Thai Tea,4200,3,12600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR81068,306,49,0,Married,"16,52",2022-06-23,P3,Crackers,7500,3,22500,13,Buana,Buana,General Trade,-1.26916,116.825264
TR18620,306,49,0,Married,"16,52",2022-01-18,P2,Ginger Candy ,3200,4,12800,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR41344,306,49,0,Married,"16,52",2022-01-15,P8,Oat,16000,2,32000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR32850,306,49,0,Married,"16,52",2022-01-06,P2,Ginger Candy ,3200,3,9600,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR13980,306,49,0,Married,"16,52",2022-07-01,P5,Thai Tea,4200,2,8400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR97351,254,58,0,Single,"6,05",2022-08-30,P8,Oat,16000,1,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR99067,254,58,0,Single,"6,05",2022-02-22,P2,Ginger Candy ,3200,5,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR45561,254,58,0,Single,"6,05",2022-02-17,P4,Potato Chip,12000,1,12000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR75704,254,58,0,Single,"6,05",2022-08-21,P5,Thai Tea,4200,5,21000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR45043,254,58,0,Single,"6,05",2022-04-11,P1,Choco Bar,8800,2,17600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR34767,254,58,0,Single,"6,05",2022-10-12,P10,Cheese Stick,15000,4,60000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR33325,254,58,0,Single,"6,05",2022-03-03,P6,Cashew,18000,4,72000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR85961,254,58,0,Single,"6,05",2022-10-20,P5,Thai Tea,4200,3,12600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR97644,254,58,0,Single,"6,05",2022-10-18,P1,Choco Bar,8800,9,79200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR55690,254,58,0,Single,"6,05",2022-12-07,P2,Ginger Candy ,3200,3,9600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR97409,241,24,1,Single,"0,57",2022-04-07,P1,Choco Bar,8800,2,17600,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR5922,241,24,1,Single,"0,57",2022-04-07,P2,Ginger Candy ,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR77208,241,24,1,Single,"0,57",2022-06-16,P7,Coffee Candy,9400,4,37600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR33084,241,24,1,Single,"0,57",2022-03-26,P5,Thai Tea,4200,4,16800,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR98083,241,24,1,Single,"0,57",2022-05-17,P2,Ginger Candy ,3200,3,9600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR30914,241,24,1,Single,"0,57",2022-01-15,P3,Crackers,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR91669,241,24,1,Single,"0,57",2022-01-09,P5,Thai Tea,4200,5,21000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR12711,241,24,1,Single,"0,57",2022-05-03,P3,Crackers,7500,3,22500,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR76965,241,24,1,Single,"0,57",2022-01-09,P1,Choco Bar,8800,8,70400,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR17251,241,24,1,Single,"0,57",2022-05-14,P7,Coffee Candy,9400,5,47000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR97594,164,18,1,Single,0,2022-08-19,P3,Crackers,7500,1,7500,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR29020,164,18,1,Single,0,2022-05-07,P3,Crackers,7500,4,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR96686,164,18,1,Single,0,2022-08-16,P2,Ginger Candy ,3200,6,19200,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR10026,164,18,1,Single,0,2022-11-03,P6,Cashew,18000,1,18000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR2363,164,18,1,Single,0,2022-12-27,P5,Thai Tea,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR51435,164,18,1,Single,0,2022-08-20,P9,Yoghurt,10000,3,30000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR28907,164,18,1,Single,0,2022-04-04,P1,Choco Bar,8800,7,61600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR51192,164,18,1,Single,0,2022-05-01,P7,Coffee Candy,9400,3,28200,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR90990,164,18,1,Single,0,2022-12-18,P5,Thai Tea,4200,3,12600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR58559,164,18,1,Single,0,2022-02-11,P8,Oat,16000,2,32000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR648,164,18,1,Single,0,2022-01-08,P5,Thai Tea,4200,3,12600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR7494,164,18,1,Single,0,2022-04-25,P5,Thai Tea,4200,3,12600,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR43071,164,18,1,Single,0,2022-11-10,P4,Potato Chip,12000,2,24000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR97857,208,39,1,Married,"7,52",2022-03-04,P2,Ginger Candy ,3200,5,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR77814,208,39,1,Married,"7,52",2022-12-21,P10,Cheese Stick,15000,1,15000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR444,208,39,1,Married,"7,52",2022-09-13,P7,Coffee Candy,9400,4,37600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR91849,208,39,1,Married,"7,52",2022-09-04,P2,Ginger Candy ,3200,6,19200,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR81792,208,39,1,Married,"7,52",2022-06-18,P5,Thai Tea,4200,3,12600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR51156,208,39,1,Married,"7,52",2022-08-31,P5,Thai Tea,4200,5,21000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR98969,355,19,1,Single,0,2022-01-04,P8,Oat,16000,1,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR65791,355,19,1,Single,0,2022-03-10,P5,Thai Tea,4200,3,12600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR28097,355,19,1,Single,0,2022-07-07,P5,Thai Tea,4200,5,21000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR97696,355,19,1,Single,0,2022-02-27,P7,Coffee Candy,9400,5,47000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR19124,355,19,1,Single,0,2022-12-04,P5,Thai Tea,4200,3,12600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR65384,355,19,1,Single,0,2022-02-13,P10,Cheese Stick,15000,3,45000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR77639,355,19,1,Single,0,2022-06-22,P8,Oat,16000,1,16000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR99181,355,19,1,Single,0,2022-02-01,P3,Crackers,7500,4,30000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR25672,355,19,1,Single,0,2022-05-26,P10,Cheese Stick,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR40245,355,19,1,Single,0,2022-01-16,P6,Cashew,18000,3,54000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR57833,355,19,1,Single,0,2022-03-08,P10,Cheese Stick,15000,2,30000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR99113,311,61,1,Married,"7,64",2022-12-28,P2,Ginger Candy ,3200,5,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR14593,311,61,1,Married,"7,64",2022-01-04,P6,Cashew,18000,4,72000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR24638,311,61,1,Married,"7,64",2022-04-06,P4,Potato Chip,12000,3,36000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR38873,311,61,1,Married,"7,64",2022-01-07,P2,Ginger Candy ,3200,6,19200,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR80506,311,61,1,Married,"7,64",2022-04-28,P5,Thai Tea,4200,3,12600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR84476,311,61,1,Married,"7,64",2022-10-08,P10,Cheese Stick,15000,4,60000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR47958,311,61,1,Married,"7,64",2022-03-01,P1,Choco Bar,8800,9,79200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR89330,311,61,1,Married,"7,64",2022-12-01,P5,Thai Tea,4200,4,16800,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR28043,311,61,1,Married,"7,64",2022-07-24,P7,Coffee Candy,9400,6,56400,13,Buana,Buana,General Trade,-1.26916,116.825264
TR86527,311,61,1,Married,"7,64",2022-03-31,P5,Thai Tea,4200,5,21000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR36668,311,61,1,Married,"7,64",2022-08-17,P8,Oat,16000,3,48000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR74939,311,61,1,Married,"7,64",2022-03-08,P5,Thai Tea,4200,4,16800,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR93127,311,61,1,Married,"7,64",2022-02-15,P6,Cashew,18000,1,18000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR10012,185,30,1,Married,"3,28",2022-12-27,P9,Yoghurt,10000,2,20000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR99172,185,30,1,Married,"3,28",2022-08-07,P1,Choco Bar,8800,4,35200,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR20794,185,30,1,Married,"3,28",2022-12-27,P2,Ginger Candy ,3200,6,19200,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR98585,185,30,1,Married,"3,28",2022-11-18,P9,Yoghurt,10000,7,70000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR66383,185,30,1,Married,"3,28",2022-12-01,P3,Crackers,7500,5,37500,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR12024,141,65,1,Married,"9,94",2022-04-01,P5,Thai Tea,4200,3,12600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR5562,141,65,1,Married,"9,94",2022-07-06,P5,Thai Tea,4200,3,12600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR23843,141,65,1,Married,"9,94",2022-02-28,P10,Cheese Stick,15000,1,15000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR45102,141,65,1,Married,"9,94",2022-12-28,P10,Cheese Stick,15000,2,30000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR28030,141,65,1,Married,"9,94",2022-07-21,P9,Yoghurt,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR52651,141,65,1,Married,"9,94",2022-08-17,P9,Yoghurt,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR70359,141,65,1,Married,"9,94",2022-05-20,P10,Cheese Stick,15000,3,45000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR54683,141,65,1,Married,"9,94",2022-11-28,P3,Crackers,7500,4,30000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR99441,141,65,1,Married,"9,94",2022-09-17,P3,Crackers,7500,5,37500,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR93840,141,65,1,Married,"9,94",2022-02-23,P6,Cashew,18000,2,36000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR96028,141,65,1,Married,"9,94",2022-02-01,P7,Coffee Candy,9400,6,56400,13,Buana,Buana,General Trade,-1.26916,116.825264
TR9609,141,65,1,Married,"9,94",2022-11-25,P3,Crackers,7500,3,22500,13,Buana,Buana,General Trade,-1.26916,116.825264
TR57301,141,65,1,Married,"9,94",2022-06-27,P1,Choco Bar,8800,3,26400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR12266,354,53,1,Married,"16,94",2022-11-29,P8,Oat,16000,2,32000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR52493,354,53,1,Married,"16,94",2022-01-09,P8,Oat,16000,1,16000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR54757,354,53,1,Married,"16,94",2022-10-01,P1,Choco Bar,8800,4,35200,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR9460,354,53,1,Married,"16,94",2022-07-11,P8,Oat,16000,2,32000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR32800,354,53,1,Married,"16,94",2022-04-17,P6,Cashew,18000,1,18000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR67334,354,53,1,Married,"16,94",2022-07-09,P8,Oat,16000,3,48000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR29950,354,53,1,Married,"16,94",2022-11-25,P2,Ginger Candy ,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR6546,354,53,1,Married,"16,94",2022-10-25,P2,Ginger Candy ,3200,5,16000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR35416,354,53,1,Married,"16,94",2022-03-03,P1,Choco Bar,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR13230,32,34,0,Married,"10,96",2022-04-24,P7,Coffee Candy,9400,4,37600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR17222,32,34,0,Married,"10,96",2022-02-07,P6,Cashew,18000,2,36000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR21628,32,34,0,Married,"10,96",2022-12-02,P3,Crackers,7500,4,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR10144,32,34,0,Married,"10,96",2022-10-15,P1,Choco Bar,8800,4,35200,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR20262,32,34,0,Married,"10,96",2022-11-12,P10,Cheese Stick,15000,4,60000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR29113,32,34,0,Married,"10,96",2022-06-18,P1,Choco Bar,8800,7,61600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR2045,32,34,0,Married,"10,96",2022-01-02,P7,Coffee Candy,9400,4,37600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR15572,32,34,0,Married,"10,96",2022-08-30,P4,Potato Chip,12000,2,24000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR707,32,34,0,Married,"10,96",2022-11-01,P10,Cheese Stick,15000,2,30000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR11490,32,34,0,Married,"10,96",2022-11-21,P5,Thai Tea,4200,2,8400,13,Buana,Buana,General Trade,-1.26916,116.825264
TR13511,4,31,1,Married,"4,87",2022-03-08,P3,Crackers,7500,5,37500,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR60388,4,31,1,Married,"4,87",2022-07-16,P3,Crackers,7500,6,45000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR65982,4,31,1,Married,"4,87",2022-03-29,P5,Thai Tea,4200,4,16800,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR47944,4,31,1,Married,"4,87",2022-12-27,P7,Coffee Candy,9400,6,56400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR68675,4,31,1,Married,"4,87",2022-08-25,P7,Coffee Candy,9400,3,28200,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR78653,4,31,1,Married,"4,87",2022-10-17,P3,Crackers,7500,4,30000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR81501,4,31,1,Married,"4,87",2022-11-24,P2,Ginger Candy ,3200,6,19200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR87345,4,31,1,Married,"4,87",2022-07-06,P5,Thai Tea,4200,3,12600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR76447,4,31,1,Married,"4,87",2022-03-25,P2,Ginger Candy ,3200,4,12800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR92144,4,31,1,Married,"4,87",2022-02-18,P1,Choco Bar,8800,5,44000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR14192,436,51,1,Married,"18,89",2022-08-23,P2,Ginger Candy ,3200,6,19200,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR44357,436,51,1,Married,"18,89",2022-07-28,P10,Cheese Stick,15000,2,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR67399,436,51,1,Married,"18,89",2022-11-21,P7,Coffee Candy,9400,5,47000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR13074,436,51,1,Married,"18,89",2022-10-30,P4,Potato Chip,12000,1,12000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR35698,436,51,1,Married,"18,89",2022-10-10,P8,Oat,16000,3,48000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR81012,436,51,1,Married,"18,89",2022-10-14,P10,Cheese Stick,15000,1,15000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR9066,436,51,1,Married,"18,89",2022-10-31,P2,Ginger Candy ,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR3064,436,51,1,Married,"18,89",2022-06-11,P1,Choco Bar,8800,10,88000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
